"country","food_category","consumption","co2_emmission"
"Georgia","Soybeans",0,45.0044528300107
"Georgia","Nuts inc. Peanut Butter",2.47,44.9606760077174
"Grenada","Pork",11.52,12.3052284177219
"Grenada","Poultry",43.51,80.087580860428
"Grenada","Beef",3.46,70.9376144509959
"Grenada","Lamb & Goat",1.25,26.6945794281632
"Grenada","Fish",27.95,8.79194966187007
"Grenada","Eggs",10.34,77.7022890340333
"Grenada","Milk - inc. cheese",86.88,127.815141788453
"Grenada","Wheat and Wheat Products",59.59,22.3141847078075
"Grenada","Rice",9.56,17.4146405221701
"Grenada","Soybeans",0.01,83.4199664006897
"Grenada","Nuts inc. Peanut Butter",0.18,30.3767018422078
"El Salvador","Pork",3.23,26.4195629747859
"El Salvador","Poultry",19.84,23.4146679944208
"El Salvador","Beef",5.95,210.682251883608
"El Salvador","Lamb & Goat",0.02,20.2763113328507
"El Salvador","Fish",6.25,45.108097636468
"El Salvador","Eggs",9.51,49.9724989935299
"El Salvador","Milk - inc. cheese",124.34,201.22621298774
"El Salvador","Wheat and Wheat Products",28.19,6.21581638894241
"El Salvador","Rice",10.53,43.9942103068531
"El Salvador","Soybeans",0.8,17.1569511454313
"El Salvador","Nuts inc. Peanut Butter",1.1,41.6940093215749
"Cuba","Pork",19.82,75.2351661370847
"Cuba","Poultry",20.15,28.6383826756302
"Cuba","Beef",6.39,192.053567766564
"Cuba","Lamb & Goat",1.24,19.6754729799382
"Cuba","Fish",4.76,95.5069143610872
"Cuba","Eggs",9.82,54.059567663091
"Cuba","Milk - inc. cheese",99.94,59.2873579367421
"Cuba","Wheat and Wheat Products",54.62,72.6823859618193
"Cuba","Rice",67.7,64.7917121269322
"Cuba","Soybeans",6.34,19.3667929699897
"Cuba","Nuts inc. Peanut Butter",0.23,66.5970785424716
"China","Pork",38.43,138.79912584335
"China","Poultry",13.2,50.3570187498224
"China","Beef",5.12,161.196514962492
"China","Lamb & Goat",3.13,100.263205758709
"China","Fish",21.01,14.3234931758767
"China","Eggs",18.76,30.1183313564343
"China","Milk - inc. cheese",32.66,26.077276488049
"China","Wheat and Wheat Products",63.36,43.4030466350478
"China","Rice",78.18,59.442614993574
"China","Soybeans",3.66,13.7366116081693
"China","Nuts inc. Peanut Butter",6.39,49.5559806640072
"Honduras","Pork",6.48,51.2720334048096
"Honduras","Poultry",20.29,39.6638417078759
"Honduras","Beef",7.19,170.019663538956
"Honduras","Lamb & Goat",0.04,69.52485704304
"Honduras","Fish",2.7,44.2802853670535
"Honduras","Eggs",5.19,30.117693333924
"Honduras","Milk - inc. cheese",91.33,55.0397652476136
"Honduras","Wheat and Wheat Products",37.36,38.4234041346305
"Honduras","Rice",14.42,105.987908565379
"Honduras","Soybeans",0.01,17.5653273890714
"Honduras","Nuts inc. Peanut Butter",0.75,3.04193588534176
"Taiwan. ROC","Pork",39.37,182.810138247919
"Taiwan. ROC","Poultry",32.13,3.91385197971439
"Taiwan. ROC","Beef",5.21,161.191427186403
"Taiwan. ROC","Lamb & Goat",0.92,52.4322471661915
"Taiwan. ROC","Fish",18.29,20.1518800561256
"Taiwan. ROC","Eggs",13.08,31.2030759463364
"Taiwan. ROC","Milk - inc. cheese",41.72,39.4527122596342
"Taiwan. ROC","Wheat and Wheat Products",50.92,64.2391845255077
"Taiwan. ROC","Rice",45.85,46.7113549091209
"Taiwan. ROC","Soybeans",16.95,26.6346981665375
"Taiwan. ROC","Nuts inc. Peanut Butter",9.06,68.62927095987
"Angola","Pork",8.89,32.5411723521681
"Angola","Poultry",17.33,19.5137604424659
"Angola","Beef",8.42,247.173048675033
"Angola","Lamb & Goat",1.08,35.6778260141853
"Angola","Fish",15.24,14.5674061773163
"Angola","Eggs",1.11,49.9831973774433
"Angola","Milk - inc. cheese",12.3,47.5004101830058
"Angola","Wheat and Wheat Products",40.72,46.896766582458
"Angola","Rice",8.12,26.1947158514675
"Angola","Soybeans",0.52,30.9072549265279
"Angola","Nuts inc. Peanut Butter",2.26,1.68142946780218
"Jamaica","Pork",3.99,74.8145578733553
"Jamaica","Poultry",52.51,53.4704330359123
"Jamaica","Beef",3.97,183.921667622097
"Jamaica","Lamb & Goat",1.26,60.1582824426574
"Jamaica","Fish",21.95,9.15289350582492
"Jamaica","Eggs",2.27,7.42184163898298
"Jamaica","Milk - inc. cheese",91.13,105.342462389836
"Jamaica","Wheat and Wheat Products",70.67,18.7007662536285
"Jamaica","Rice",23.45,23.1818432218199
"Jamaica","Soybeans",0,21.8713781011569
"Jamaica","Nuts inc. Peanut Butter",1.82,37.4753226158768
"Namibia","Pork",4.21,104.34462967183
"Namibia","Poultry",12.19,28.8891681348378
"Namibia","Beef",3.75,90.1830633514661
"Namibia","Lamb & Goat",2.27,116.412756909716
"Namibia","Fish",10.7,63.4576712226898
"Namibia","Eggs",1.63,9.89317839829128
"Namibia","Milk - inc. cheese",73.05,174.789900823988
"Namibia","Wheat and Wheat Products",36.26,7.36598304647821
"Namibia","Rice",6.31,35.4006040345562
"Namibia","Soybeans",0.07,59.2697774233578
"Namibia","Nuts inc. Peanut Butter",0.71,35.3294070018381
"Belize","Pork",16.8,87.4184507164459
"Belize","Poultry",28.31,16.369694689092
"Belize","Beef",4.86,94.1160290389835
"Belize","Lamb & Goat",0.14,10.1392623191465
"Belize","Fish",7.57,124.988289861764
"Belize","Eggs",4.85,2.26610962137607
"Belize","Milk - inc. cheese",80.3,188.660429057386
"Belize","Wheat and Wheat Products",54.06,86.3022464960196
"Belize","Rice",28.42,24.3528977760475
"Belize","Soybeans",1.88,21.1011843036951
"Belize","Nuts inc. Peanut Butter",5.58,47.2222623060673
"Malaysia","Pork",7.76,130.899527461545
"Malaysia","Poultry",41.01,61.3697721082843
"Malaysia","Beef",6.52,289.304887801417
"Malaysia","Lamb & Goat",0.94,128.883270635423
"Malaysia","Fish",49.43,29.7532215738925
"Malaysia","Eggs",16.57,14.5100066638777
"Malaysia","Milk - inc. cheese",25.28,29.7348259922278
"Malaysia","Wheat and Wheat Products",51.04,48.9348913264469
"Malaysia","Rice",81.25,187.532130264002
"Malaysia","Soybeans",0.04,7.61653814922102
"Malaysia","Nuts inc. Peanut Butter",2.9,36.3209471881778
"Zimbabwe","Pork",2.65,51.1037316845544
"Zimbabwe","Poultry",4.97,41.4659800034612
"Zimbabwe","Beef",7.37,167.856828984726
"Zimbabwe","Lamb & Goat",0.96,81.4269480726005
"Zimbabwe","Fish",2.8,24.7408588040794
"Zimbabwe","Eggs",1.75,108.44360825459
"Zimbabwe","Milk - inc. cheese",31.9,194.351999638538
"Zimbabwe","Wheat and Wheat Products",31.31,41.4520010448817
"Zimbabwe","Rice",10.09,3.21707558973652
"Zimbabwe","Soybeans",0.54,51.5347713408858
"Zimbabwe","Nuts inc. Peanut Butter",2.22,29.9372897942335
"Guatemala","Pork",4.85,80.1841584108816
"Guatemala","Poultry",16.45,14.3630457040169
"Guatemala","Beef",5.6,122.106952201184
"Guatemala","Lamb & Goat",0.23,31.2672646422667
"Guatemala","Fish",1.08,72.7357372413246
"Guatemala","Eggs",14.61,78.5105496821981
"Guatemala","Milk - inc. cheese",46.6,44.776721985908
"Guatemala","Wheat and Wheat Products",35.9,43.6163362075493
"Guatemala","Rice",5.66,24.3566392725131
"Guatemala","Soybeans",0.32,6.76564049082001
"Guatemala","Nuts inc. Peanut Butter",2,4.18720020521444
"Uganda","Pork",3.37,55.7958365606942
"Uganda","Poultry",1.51,32.7400549082655
"Uganda","Beef",5.15,117.469028470412
"Uganda","Lamb & Goat",1.25,23.044248337338
"Uganda","Fish",12.5,96.4569609147871
"Uganda","Eggs",0.97,21.4919737686603
"Uganda","Milk - inc. cheese",37.27,85.718965954387
"Uganda","Wheat and Wheat Products",10.14,39.2015166065368
"Uganda","Rice",4.64,25.8261563026999
"Uganda","Soybeans",0.01,1.53234629584308
"Uganda","Nuts inc. Peanut Butter",3.77,14.5933722629123
"Nepal","Pork",0.67,35.6248695030239
"Nepal","Poultry",1.56,48.414197986186
"Nepal","Beef",7.89,131.581294294617
"Nepal","Lamb & Goat",2.1,62.780808205033
"Nepal","Fish",2.17,8.46934435436988
"Nepal","Eggs",1.42,102.197400979325
"Nepal","Milk - inc. cheese",52.1,142.973950530069
"Nepal","Wheat and Wheat Products",50.46,0.203811595454114
"Nepal","Rice",87.75,94.3272659466913
"Nepal","Soybeans",0.01,7.11601118877327
"Nepal","Nuts inc. Peanut Butter",2.42,27.2312857083497
"Iran","Pork",0,20.6811447028701
"Iran","Poultry",25.38,57.6795350765866
"Iran","Beef",3.58,128.254641068291
"Iran","Lamb & Goat",3.69,120.545249536449
"Iran","Fish",9.8,25.9777152415152
"Iran","Eggs",7.7,78.9555982060837
"Iran","Milk - inc. cheese",46.69,59.0556058270669
"Iran","Wheat and Wheat Products",153.31,86.2598381225637
"Iran","Rice",29.95,11.0722680671409
"Iran","Soybeans",0,17.5583577480707
"Iran","Nuts inc. Peanut Butter",12.16,83.7646151231438
"Tanzania","Pork",0.32,35.838667860454
"Tanzania","Poultry",1.84,120.615422765008
"Tanzania","Beef",6.09,182.672131191017
"Tanzania","Lamb & Goat",1.28,56.5903578608133
"Tanzania","Fish",5.5,50.9925174858656
"Tanzania","Eggs",0.58,41.8352968179409
"Tanzania","Milk - inc. cheese",40.29,28.3007238504686
"Tanzania","Wheat and Wheat Products",15.94,84.8107521265129
"Tanzania","Rice",21.01,1.37288073372735
"Tanzania","Soybeans",0.04,41.0910749443934
"Tanzania","Nuts inc. Peanut Butter",5.94,109.54755053943
"Senegal","Pork",0.94,37.0291081170617
"Senegal","Poultry",4.62,26.6087997882147
"Senegal","Beef",5.85,235.394236179388
"Senegal","Lamb & Goat",3.19,81.2360907676414
"Senegal","Fish",22.94,47.7869806773251
"Senegal","Eggs",1.63,16.4326067979567
"Senegal","Milk - inc. cheese",16.86,28.6311348869502
"Senegal","Wheat and Wheat Products",37.32,32.5587745236811
"Senegal","Rice",72.29,103.50008439002
"Senegal","Soybeans",0,40.0594779163728
"Senegal","Nuts inc. Peanut Butter",4.03,11.8018616137286
"Peru","Pork",3.85,5.91949128769552
"Peru","Poultry",11.72,39.2997903838648
"Peru","Beef",4.69,124.096282795182
"Peru","Lamb & Goat",1,39.0060938236399
"Peru","Fish",15.74,3.75253466799781
"Peru","Eggs",8.76,26.5150589380921
"Peru","Milk - inc. cheese",62.15,111.963175903428
"Peru","Wheat and Wheat Products",56.12,12.5399106433407
"Peru","Rice",48.92,87.0447866708305
"Peru","Soybeans",1.59,112.578677128558
"Peru","Nuts inc. Peanut Butter",0.65,13.3902110259277
"Nicaragua","Pork",3.38,32.1849599908938
"Nicaragua","Poultry",21.31,49.5529267705804
"Nicaragua","Beef",4.73,141.974431520937
"Nicaragua","Lamb & Goat",0.01,1.02278790058941
"Nicaragua","Fish",3.59,76.7680088260027
"Nicaragua","Eggs",4.9,25.148287919418
"Nicaragua","Milk - inc. cheese",85.16,12.0488068915558
"Nicaragua","Wheat and Wheat Products",28.17,61.2905072865059
"Nicaragua","Rice",43.33,52.23015652881
"Nicaragua","Soybeans",0.01,52.6360270956956
"Nicaragua","Nuts inc. Peanut Butter",2.36,27.7126816712593
"Vietnam","Pork",35,230.410200795868
"Vietnam","Poultry",12.36,73.0350947378803
"Vietnam","Beef",7.44,166.807909363182
"Vietnam","Lamb & Goat",0.14,73.6765120873494
"Vietnam","Fish",26.52,78.1360624667765
"Vietnam","Eggs",3.84,8.24828117656121
"Vietnam","Milk - inc. cheese",16.36,38.1730702797472
"Vietnam","Wheat and Wheat Products",10.49,23.4586782791372
"Vietnam","Rice",144.56,262.133789381163
"Vietnam","Soybeans",5.75,26.1886643941321
"Vietnam","Nuts inc. Peanut Butter",6.28,6.30998577796532
"Ethiopia","Pork",0.02,9.97962530661044
"Ethiopia","Poultry",0.66,38.254989719554
"Ethiopia","Beef",3.61,168.262612864756
"Ethiopia","Lamb & Goat",1.57,99.6044857271014
"Ethiopia","Fish",0.24,114.272902742577
"Ethiopia","Eggs",0.36,10.3851238966664
"Ethiopia","Milk - inc. cheese",44.14,136.222710673727
"Ethiopia","Wheat and Wheat Products",31.26,30.6950585059995
"Ethiopia","Rice",2.25,40.7470631383328
"Ethiopia","Soybeans",0.45,29.8119898511871
"Ethiopia","Nuts inc. Peanut Butter",1.21,72.3271279533401
"Myanmar","Pork",11.31,5.6458685400556
"Myanmar","Poultry",21.87,1.07840390636891
"Myanmar","Beef",4.94,224.336382513222
"Myanmar","Lamb & Goat",0.89,92.6507205673661
"Myanmar","Fish",54.26,112.582766930702
"Myanmar","Eggs",6.45,0.761311408299502
"Myanmar","Milk - inc. cheese",31.48,28.7220016972358
"Myanmar","Wheat and Wheat Products",6.22,71.7138600024084
"Myanmar","Rice",132.8,191.907019766237
"Myanmar","Soybeans",0.38,24.5923632649793
"Myanmar","Nuts inc. Peanut Butter",4.5,59.3116775739752
"Congo","Pork",2.39,44.9823938206638
"Congo","Poultry",13.02,42.0984075705646
"Congo","Beef",4.35,119.459473921735
"Congo","Lamb & Goat",0.4,26.5747953144882
"Congo","Fish",26.22,60.2311637733172
"Congo","Eggs",0.6,34.1613008296324
"Congo","Milk - inc. cheese",10.69,107.159073374441
"Congo","Wheat and Wheat Products",40.07,15.3973905229982
"Congo","Rice",16.51,27.9024558142242
"Congo","Soybeans",0,10.8028231086085
"Congo","Nuts inc. Peanut Butter",3.08,82.6884622386543
"Zambia","Pork",1.66,36.7220494025532
"Zambia","Poultry",3.29,57.813280615513
"Zambia","Beef",4.76,156.685925401431
"Zambia","Lamb & Goat",0.68,3.60880706383436
"Zambia","Fish",6.2,80.650091638269
"Zambia","Eggs",3.32,18.0027255516908
"Zambia","Milk - inc. cheese",9.71,54.1223640543151
"Zambia","Wheat and Wheat Products",12.1,48.4227370945326
"Zambia","Rice",3.05,6.31169654252507
"Zambia","Soybeans",7.3,52.1467674132036
"Zambia","Nuts inc. Peanut Butter",5.04,54.2551050054118
"Cameroon","Pork",1.47,50.8490740449455
"Cameroon","Poultry",3.29,5.76697604426412
"Cameroon","Beef",4.17,142.361778403876
"Cameroon","Lamb & Goat",1.4,38.8082721044234
"Cameroon","Fish",14.71,33.6728542047588
"Cameroon","Eggs",0.4,40.3051639203238
"Cameroon","Milk - inc. cheese",15.27,52.7760560956045
"Cameroon","Wheat and Wheat Products",22.6,17.9500819194399
"Cameroon","Rice",23.85,55.9164492850361
"Cameroon","Soybeans",0.64,16.3196123141181
"Cameroon","Nuts inc. Peanut Butter",9.29,25.8840121336913
"Madagascar","Pork",2.56,42.1266640524227
"Madagascar","Poultry",3.14,33.4635164743107
"Madagascar","Beef",7.51,184.224754617889
"Madagascar","Lamb & Goat",0.57,38.2755273626692
"Madagascar","Fish",4.41,23.5701092371295
"Madagascar","Eggs",0.71,18.8165982574585
"Madagascar","Milk - inc. cheese",24.84,69.5712864335079
"Madagascar","Wheat and Wheat Products",9.01,18.1172766668069
"Madagascar","Rice",102.53,127.392173614784
"Madagascar","Soybeans",0,7.99194052673366
"Madagascar","Nuts inc. Peanut Butter",0.35,63.5057505556878
"Malawi","Pork",5.45,2.1062659061533
"Malawi","Poultry",1.38,25.0213931339347
"Malawi","Beef",2.35,61.9277343530476
"Malawi","Lamb & Goat",2.07,84.6681867039681
"Malawi","Fish",7.33,83.02618967898
"Malawi","Eggs",1.08,41.2167082553029
"Malawi","Milk - inc. cheese",7.98,80.2737747311963
"Malawi","Wheat and Wheat Products",11.77,0.114477477311946
"Malawi","Rice",4.75,11.2852031737459
"Malawi","Soybeans",1.76,5.36468059058185
"Malawi","Nuts inc. Peanut Butter",5.08,33.1003985440536
"Guinea","Pork",0.16,13.4661493930368
"Guinea","Poultry",1.83,65.8314916568422
"Guinea","Beef",6.26,238.073526785995
"Guinea","Lamb & Goat",1.6,20.8000257006448
"Guinea","Fish",9.18,17.25406349286
"Guinea","Eggs",1.95,43.5204624961761
"Guinea","Milk - inc. cheese",20.62,18.8473649362399
"Guinea","Wheat and Wheat Products",18.55,57.4792296889561
"Guinea","Rice",97.12,128.45500884098
"Guinea","Soybeans",0,28.6386095660578
"Guinea","Nuts inc. Peanut Butter",4.14,45.1419617797418
"Nigeria","Pork",1.47,9.96905978537346
"Nigeria","Poultry",1.73,47.5117286853878
"Nigeria","Beef",2.33,12.0410509672806
"Nigeria","Lamb & Goat",2.72,107.505328723522
"Nigeria","Fish",16.03,31.1820204213934
"Nigeria","Eggs",3.46,20.8026952090962
"Nigeria","Milk - inc. cheese",7.91,36.13753535311
"Nigeria","Wheat and Wheat Products",20.82,97.8078751965696
"Nigeria","Rice",28.23,69.8437701359447
"Nigeria","Soybeans",2.6,92.0755114356879
"Nigeria","Nuts inc. Peanut Butter",6.93,9.15377872627323
"Rwanda","Pork",0.76,77.5423448666163
"Rwanda","Poultry",1.34,2.51226759931954
"Rwanda","Beef",2.53,93.2094204528582
"Rwanda","Lamb & Goat",1.93,60.9026497725642
"Rwanda","Fish",3.88,28.8865748186281
"Rwanda","Eggs",0.16,11.6312024525812
"Rwanda","Milk - inc. cheese",7.23,22.46357070977
"Rwanda","Wheat and Wheat Products",11.34,51.2957623163062
"Rwanda","Rice",8.7,94.1369076148849
"Rwanda","Soybeans",1.93,11.3546172508364
"Rwanda","Nuts inc. Peanut Butter",0.58,16.8487643010834
"Philippines","Pork",18.4,189.27004369759
"Philippines","Poultry",11.91,101.569773934245
"Philippines","Beef",4.06,127.144961591096
"Philippines","Lamb & Goat",0.56,22.2218267957618
"Philippines","Fish",28.51,104.344941044753
"Philippines","Eggs",4.02,4.59462469650602
"Philippines","Milk - inc. cheese",15.66,44.1545425068694
"Philippines","Wheat and Wheat Products",23.12,62.102590819186
"Philippines","Rice",119.44,131.708811544039
"Philippines","Soybeans",0.03,54.8520729468681
"Philippines","Nuts inc. Peanut Butter",2.08,42.9545462817663
"Ghana","Pork",1.36,141.457366772997
"Ghana","Poultry",8.63,56.8082172733481
"Ghana","Beef",1.09,58.7679643205631
"Ghana","Lamb & Goat",1.74,30.2965671478924
"Ghana","Fish",26.05,63.9618491924668
"Ghana","Eggs",1.21,40.8269918267543
"Ghana","Milk - inc. cheese",9.08,72.7615301865425
"Ghana","Wheat and Wheat Products",14.45,62.8390578008554
"Ghana","Rice",32.03,11.0251083431626
"Ghana","Soybeans",0.01,0.968731288133055
"Ghana","Nuts inc. Peanut Butter",5.56,3.8027231512447
"Togo","Pork",1.57,33.000480139327
"Togo","Poultry",6.63,12.2693003651907
"Togo","Beef",1.53,10.3342375261451
"Togo","Lamb & Goat",1.58,28.662010658797
"Togo","Fish",11.69,5.42225106512984
"Togo","Eggs",0.86,10.9291959325146
"Togo","Milk - inc. cheese",7.96,25.5396453922328
"Togo","Wheat and Wheat Products",12.91,71.4594435952162
"Togo","Rice",25.99,142.655580408245
"Togo","Soybeans",0.01,46.8069298194553
"Togo","Nuts inc. Peanut Butter",3.59,8.23020856115093
"Gambia","Pork",0.18,5.63901319856663
"Gambia","Poultry",2.66,71.4974305113134
"Gambia","Beef",2.16,129.13630392786
"Gambia","Lamb & Goat",0.71,23.061217667336
"Gambia","Fish",23.13,23.49009591348
"Gambia","Eggs",0.99,40.4589587423115
"Gambia","Milk - inc. cheese",45.71,51.2022581138849
"Gambia","Wheat and Wheat Products",37.91,40.470275767155
"Gambia","Rice",61.84,181.263625986687
"Gambia","Soybeans",0,32.3558901704877
"Gambia","Nuts inc. Peanut Butter",5.27,31.8533000340613
"India","Pork",0.28,54.5559090780658
"India","Poultry",1.88,25.4846112783427
"India","Beef",0.81,11.3042004912669
"India","Lamb & Goat",0.58,7.17180844767672
"India","Fish",4.71,11.1463386333967
"India","Eggs",2.58,51.2243803100978
"India","Milk - inc. cheese",84.5,176.877223713983
"India","Wheat and Wheat Products",60.56,34.5736095678689
"India","Rice",69.49,32.9814039131217
"India","Soybeans",0.39,37.2122467974817
"India","Nuts inc. Peanut Butter",1.92,5.54266475553402
"Thailand","Pork",13,144.390136418781
"Thailand","Poultry",13.69,38.3000817239051
"Thailand","Beef",2.56,133.080814735911
"Thailand","Lamb & Goat",0.05,15.3652628682773
"Thailand","Fish",19.45,46.5542021830081
"Thailand","Eggs",12.35,37.4487594270027
"Thailand","Milk - inc. cheese",29.35,5.52377841969356
"Thailand","Wheat and Wheat Products",10.93,14.1331730870875
"Thailand","Rice",114.57,170.176508954361
"Thailand","Soybeans",2.13,23.7096481666652
"Thailand","Nuts inc. Peanut Butter",1.5,15.7364563503386
"Mozambique","Pork",5.13,184.171469884254
"Mozambique","Poultry",1.41,6.23849217903182
"Mozambique","Beef",1.04,1.18753558408631
"Mozambique","Lamb & Goat",0.9,11.6194286292096
"Mozambique","Fish",7.74,55.3390578873588
"Mozambique","Eggs",1.7,35.5751447094371
"Mozambique","Milk - inc. cheese",4.79,8.63666647115843
"Mozambique","Wheat and Wheat Products",14.65,60.6270495279645
"Mozambique","Rice",23.41,48.7274776163967
"Mozambique","Soybeans",0.03,5.03331502096905
"Mozambique","Nuts inc. Peanut Butter",2.61,49.789076606871
"Cambodia","Pork",6.52,42.5432498113737
"Cambodia","Poultry",1.84,68.5789244065916
"Cambodia","Beef",4.85,197.218912223092
"Cambodia","Lamb & Goat",0,62.2126257100436
"Cambodia","Fish",39.59,57.3328897768614
"Cambodia","Eggs",1.37,49.8206650403338
"Cambodia","Milk - inc. cheese",3.47,28.0637298023513
"Cambodia","Wheat and Wheat Products",2.74,75.0348863982371
"Cambodia","Rice",159.1,223.409030312538
"Cambodia","Soybeans",4.33,2.85874447162597
"Cambodia","Nuts inc. Peanut Butter",1.25,14.7063485443993
"Sierra Leone","Pork",1.22,17.8379589947069
"Sierra Leone","Poultry",4.97,74.7346329391362
"Sierra Leone","Beef",1.99,94.3334697068397
"Sierra Leone","Lamb & Goat",0.65,17.1699489233073
"Sierra Leone","Fish",32.03,103.259213453753
"Sierra Leone","Eggs",1.92,27.2332853449224
"Sierra Leone","Milk - inc. cheese",7,77.781182780908
"Sierra Leone","Wheat and Wheat Products",8.72,94.9000323900565
"Sierra Leone","Rice",103.3,162.210096649848
"Sierra Leone","Soybeans",0,25.5093563316355
"Sierra Leone","Nuts inc. Peanut Butter",5.57,2.89868692669396
"Sri Lanka","Pork",0.05,76.1509717599442
"Sri Lanka","Poultry",4.96,18.2703498318746
"Sri Lanka","Beef",1.38,4.32913315087451
"Sri Lanka","Lamb & Goat",0.09,47.0203647756135
"Sri Lanka","Fish",24.92,70.0144021042483
"Sri Lanka","Eggs",4.57,96.8046909000711
"Sri Lanka","Milk - inc. cheese",34.98,8.15262976756519
"Sri Lanka","Wheat and Wheat Products",37.01,55.7827131272879
"Sri Lanka","Rice",109.72,244.11879409489
"Sri Lanka","Soybeans",0,19.7485783146695
"Sri Lanka","Nuts inc. Peanut Butter",1.09,40.6660401981118
"Indonesia","Pork",2.98,49.9842400608894
"Indonesia","Poultry",7.5,99.4122320366038
"Indonesia","Beef",2.59,69.7667405451262
"Indonesia","Lamb & Goat",0.46,28.5116999587987
"Indonesia","Fish",25.65,101.076428918048
"Indonesia","Eggs",4.88,81.9322584747348
"Indonesia","Milk - inc. cheese",14.82,2.09097255496301
"Indonesia","Wheat and Wheat Products",25.45,24.5755089841363
"Indonesia","Rice",134.62,181.709965020278
"Indonesia","Soybeans",1.12,15.2538775483827
"Indonesia","Nuts inc. Peanut Butter",4.92,81.8740276990272
"Liberia","Pork",4.01,48.9205925918259
"Liberia","Poultry",8.91,30.7654698864026
"Liberia","Beef",0.78,28.013444506274
"Liberia","Lamb & Goat",0.48,12.4832403565751
"Liberia","Fish",4.13,14.839179260929
"Liberia","Eggs",2.05,0.0190317616377542
"Liberia","Milk - inc. cheese",3.04,6.77143526976786
"Liberia","Wheat and Wheat Products",10.95,30.5905126352146
"Liberia","Rice",94.75,274.195770381957
"Liberia","Soybeans",0.63,6.61215482857306
"Liberia","Nuts inc. Peanut Butter",1.31,0.686828863276463
"Bangladesh","Pork",0,3.20974444743109
"Bangladesh","Poultry",1.4,54.0840208600981
"Bangladesh","Beef",1.28,4.16789625349281
"Bangladesh","Lamb & Goat",1.33,10.8174956836547
"Bangladesh","Fish",18.07,32.2234384600942
"Bangladesh","Eggs",2.08,56.9464581704188
"Bangladesh","Milk - inc. cheese",21.91,75.7006116507845
"Bangladesh","Wheat and Wheat Products",17.47,3.89130303718995
"Bangladesh","Rice",171.73,231.169190735333
"Bangladesh","Soybeans",0.61,13.2659931320114
"Bangladesh","Nuts inc. Peanut Butter",0.72,92.0416706441911
